answer,provider,model,few shot,temperature,run,file_id
1,gpt,gpt-4.1-mini,1,0.8,8,23
1,gpt,gpt-4.1-mini,1,0.8,9,23
1,gpt,gpt-4.1-mini,1,1.2,0,23
1,gpt,gpt-4.1-mini,1,1.2,1,23
1,gpt,gpt-4.1-mini,1,1.2,2,23
1,gpt,gpt-4.1-mini,1,1.2,3,23
1,gpt,gpt-4.1-mini,1,1.2,4,23
1,gpt,gpt-4.1-mini,1,1.2,5,23
1,gpt,gpt-4.1-mini,1,1.2,6,23
1,gpt,gpt-4.1-mini,1,1.2,7,23
1,gpt,gpt-4.1-mini,1,1.2,8,23
1,gpt,gpt-4.1-mini,1,1.2,9,23
1,gpt,gpt-4.1-mini,1,1.6,0,23
1,gpt,gpt-4.1-mini,1,1.6,1,23
1,gpt,gpt-4.1-mini,1,1.6,2,23
1,gpt,gpt-4.1-mini,1,1.6,3,23
1,gpt,gpt-4.1-mini,1,1.6,4,23
1,gpt,gpt-4.1-mini,1,1.6,5,23
1,gpt,gpt-4.1-mini,1,1.6,6,23
1,gpt,gpt-4.1-mini,1,1.6,7,23
1,gpt,gpt-4.1-mini,1,1.6,8,23
1,gpt,gpt-4.1-mini,1,1.6,9,23
0,gpt,gpt-4.1-mini,1,0,0,24
1,gpt,gpt-4.1-mini,1,0,1,24
0,gpt,gpt-4.1-mini,1,0,2,24
0,gpt,gpt-4.1-mini,1,0,3,24
0,gpt,gpt-4.1-mini,1,0,4,24
0,gpt,gpt-4.1-mini,1,0,5,24
0,gpt,gpt-4.1-mini,1,0,6,24
1,gpt,gpt-4.1-mini,1,0,7,24
0,gpt,gpt-4.1-mini,1,0,8,24
0,gpt,gpt-4.1-mini,1,0,9,24
0,gpt,gpt-4.1-mini,1,0.4,0,24
0,gpt,gpt-4.1-mini,1,0.4,1,24
0,gpt,gpt-4.1-mini,1,0.4,2,24
0,gpt,gpt-4.1-mini,1,0.4,3,24
1,gpt,gpt-4.1-mini,1,0.4,4,24
0,gpt,gpt-4.1-mini,1,0.4,5,24
1,gpt,gpt-4.1-mini,1,0.4,6,24
0,gpt,gpt-4.1-mini,1,0.4,7,24
0,gpt,gpt-4.1-mini,1,0.4,8,24
1,gpt,gpt-4.1-mini,1,0.4,9,24
0,gpt,gpt-4.1-mini,1,0.8,0,24
0,gpt,gpt-4.1-mini,1,0.8,1,24
0,gpt,gpt-4.1-mini,1,0.8,2,24
0,gpt,gpt-4.1-mini,1,0.8,3,24
1,gpt,gpt-4.1-mini,1,0.8,4,24
0,gpt,gpt-4.1-mini,1,0.8,5,24
1,gpt,gpt-4.1-mini,1,0.8,6,24
0,gpt,gpt-4.1-mini,1,0.8,7,24
0,gpt,gpt-4.1-mini,1,0.8,8,24
0,gpt,gpt-4.1-mini,1,0.8,9,24
1,gpt,gpt-4.1-mini,1,1.2,0,24
0,gpt,gpt-4.1-mini,1,1.2,1,24
1,gpt,gpt-4.1-mini,1,1.2,2,24
0,gpt,gpt-4.1-mini,1,1.2,3,24
1,gpt,gpt-4.1-mini,1,1.2,4,24
0,gpt,gpt-4.1-mini,1,1.2,5,24
1,gpt,gpt-4.1-mini,1,1.2,6,24
1,gpt,gpt-4.1-mini,1,1.2,7,24
1,gpt,gpt-4.1-mini,1,1.2,8,24
1,gpt,gpt-4.1-mini,1,1.2,9,24
0,gpt,gpt-4.1-mini,1,1.6,0,24
0,gpt,gpt-4.1-mini,1,1.6,1,24
1,gpt,gpt-4.1-mini,1,1.6,2,24
1,gpt,gpt-4.1-mini,1,1.6,3,24
3,gpt,gpt-4.1-mini,1,1.6,4,24
0,gpt,gpt-4.1-mini,1,1.6,5,24
1,gpt,gpt-4.1-mini,1,1.6,6,24
0,gpt,gpt-4.1-mini,1,1.6,7,24
1,gpt,gpt-4.1-mini,1,1.6,8,24
0,gpt,gpt-4.1-mini,1,1.6,9,24
2,gpt,gpt-4.1-mini,1,0,0,25
2,gpt,gpt-4.1-mini,1,0,1,25
2,gpt,gpt-4.1-mini,1,0,2,25
2,gpt,gpt-4.1-mini,1,0,3,25
2,gpt,gpt-4.1-mini,1,0,4,25
2,gpt,gpt-4.1-mini,1,0,5,25
2,gpt,gpt-4.1-mini,1,0,6,25
2,gpt,gpt-4.1-mini,1,0,7,25
2,gpt,gpt-4.1-mini,1,0,8,25
2,gpt,gpt-4.1-mini,1,0,9,25
2,gpt,gpt-4.1-mini,1,0.4,0,25
2,gpt,gpt-4.1-mini,1,0.4,1,25
2,gpt,gpt-4.1-mini,1,0.4,2,25
2,gpt,gpt-4.1-mini,1,0.4,3,25
2,gpt,gpt-4.1-mini,1,0.4,4,25
2,gpt,gpt-4.1-mini,1,0.4,5,25
2,gpt,gpt-4.1-mini,1,0.4,6,25
2,gpt,gpt-4.1-mini,1,0.4,7,25
2,gpt,gpt-4.1-mini,1,0.4,8,25
2,gpt,gpt-4.1-mini,1,0.4,9,25
2,gpt,gpt-4.1-mini,1,0.8,0,25
2,gpt,gpt-4.1-mini,1,0.8,1,25
2,gpt,gpt-4.1-mini,1,0.8,2,25
2,gpt,gpt-4.1-mini,1,0.8,3,25
2,gpt,gpt-4.1-mini,1,0.8,4,25
1,gpt,gpt-4.1-mini,1,0.8,5,25
2,gpt,gpt-4.1-mini,1,0.8,6,25
2,gpt,gpt-4.1-mini,1,0.8,7,25
2,gpt,gpt-4.1-mini,1,0.8,8,25
2,gpt,gpt-4.1-mini,1,0.8,9,25
1,gpt,gpt-4.1-mini,1,1.2,0,25
2,gpt,gpt-4.1-mini,1,1.2,1,25
2,gpt,gpt-4.1-mini,1,1.2,2,25
2,gpt,gpt-4.1-mini,1,1.2,3,25
2,gpt,gpt-4.1-mini,1,1.2,4,25
2,gpt,gpt-4.1-mini,1,1.2,5,25
2,gpt,gpt-4.1-mini,1,1.2,6,25
1,gpt,gpt-4.1-mini,1,1.2,7,25
2,gpt,gpt-4.1-mini,1,1.2,8,25
2,gpt,gpt-4.1-mini,1,1.2,9,25
2,gpt,gpt-4.1-mini,1,1.6,0,25
1,gpt,gpt-4.1-mini,1,1.6,1,25
2,gpt,gpt-4.1-mini,1,1.6,2,25
2,gpt,gpt-4.1-mini,1,1.6,3,25
2,gpt,gpt-4.1-mini,1,1.6,4,25
2,gpt,gpt-4.1-mini,1,1.6,5,25
2,gpt,gpt-4.1-mini,1,1.6,6,25
1,gpt,gpt-4.1-mini,1,1.6,7,25
2,gpt,gpt-4.1-mini,1,1.6,8,25
2,gpt,gpt-4.1-mini,1,1.6,9,25
3,gpt,gpt-4.1-mini,1,0,0,26
3,gpt,gpt-4.1-mini,1,0,1,26
3,gpt,gpt-4.1-mini,1,0,2,26
3,gpt,gpt-4.1-mini,1,0,3,26
3,gpt,gpt-4.1-mini,1,0,4,26
3,gpt,gpt-4.1-mini,1,0,5,26
3,gpt,gpt-4.1-mini,1,0,6,26
3,gpt,gpt-4.1-mini,1,0,7,26
3,gpt,gpt-4.1-mini,1,0,8,26
3,gpt,gpt-4.1-mini,1,0,9,26
3,gpt,gpt-4.1-mini,1,0.4,0,26
3,gpt,gpt-4.1-mini,1,0.4,1,26
3,gpt,gpt-4.1-mini,1,0.4,2,26
3,gpt,gpt-4.1-mini,1,0.4,3,26
3,gpt,gpt-4.1-mini,1,0.4,4,26
3,gpt,gpt-4.1-mini,1,0.4,5,26
3,gpt,gpt-4.1-mini,1,0.4,6,26
3,gpt,gpt-4.1-mini,1,0.4,7,26
3,gpt,gpt-4.1-mini,1,0.4,8,26
3,gpt,gpt-4.1-mini,1,0.4,9,26
3,gpt,gpt-4.1-mini,1,0.8,0,26
3,gpt,gpt-4.1-mini,1,0.8,1,26
3,gpt,gpt-4.1-mini,1,0.8,2,26
3,gpt,gpt-4.1-mini,1,0.8,3,26
3,gpt,gpt-4.1-mini,1,0.8,4,26
3,gpt,gpt-4.1-mini,1,0.8,5,26
3,gpt,gpt-4.1-mini,1,0.8,6,26
3,gpt,gpt-4.1-mini,1,0.8,7,26
3,gpt,gpt-4.1-mini,1,0.8,8,26
3,gpt,gpt-4.1-mini,1,0.8,9,26
3,gpt,gpt-4.1-mini,1,1.2,0,26
3,gpt,gpt-4.1-mini,1,1.2,1,26
3,gpt,gpt-4.1-mini,1,1.2,2,26
3,gpt,gpt-4.1-mini,1,1.2,3,26
3,gpt,gpt-4.1-mini,1,1.2,4,26
3,gpt,gpt-4.1-mini,1,1.2,5,26
3,gpt,gpt-4.1-mini,1,1.2,6,26
3,gpt,gpt-4.1-mini,1,1.2,7,26
3,gpt,gpt-4.1-mini,1,1.2,8,26
3,gpt,gpt-4.1-mini,1,1.2,9,26
3,gpt,gpt-4.1-mini,1,1.6,0,26
3,gpt,gpt-4.1-mini,1,1.6,1,26
3,gpt,gpt-4.1-mini,1,1.6,2,26
3,gpt,gpt-4.1-mini,1,1.6,3,26
3,gpt,gpt-4.1-mini,1,1.6,4,26
3,gpt,gpt-4.1-mini,1,1.6,5,26
3,gpt,gpt-4.1-mini,1,1.6,6,26
3,gpt,gpt-4.1-mini,1,1.6,7,26
3,gpt,gpt-4.1-mini,1,1.6,8,26
3,gpt,gpt-4.1-mini,1,1.6,9,26
1,gpt,gpt-4.1-mini,1,0,0,27
1,gpt,gpt-4.1-mini,1,0,1,27
1,gpt,gpt-4.1-mini,1,0,2,27
1,gpt,gpt-4.1-mini,1,0,3,27
1,gpt,gpt-4.1-mini,1,0,4,27
1,gpt,gpt-4.1-mini,1,0,5,27
1,gpt,gpt-4.1-mini,1,0,6,27
1,gpt,gpt-4.1-mini,1,0,7,27
1,gpt,gpt-4.1-mini,1,0,8,27
1,gpt,gpt-4.1-mini,1,0,9,27
1,gpt,gpt-4.1-mini,1,0.4,0,27
1,gpt,gpt-4.1-mini,1,0.4,1,27
1,gpt,gpt-4.1-mini,1,0.4,2,27
1,gpt,gpt-4.1-mini,1,0.4,3,27
1,gpt,gpt-4.1-mini,1,0.4,4,27
1,gpt,gpt-4.1-mini,1,0.4,5,27
1,gpt,gpt-4.1-mini,1,0.4,6,27
1,gpt,gpt-4.1-mini,1,0.4,7,27
1,gpt,gpt-4.1-mini,1,0.4,8,27
1,gpt,gpt-4.1-mini,1,0.4,9,27
1,gpt,gpt-4.1-mini,1,0.8,0,27
1,gpt,gpt-4.1-mini,1,0.8,1,27
1,gpt,gpt-4.1-mini,1,0.8,2,27
1,gpt,gpt-4.1-mini,1,0.8,3,27
1,gpt,gpt-4.1-mini,1,0.8,4,27
1,gpt,gpt-4.1-mini,1,0.8,5,27
1,gpt,gpt-4.1-mini,1,0.8,6,27
1,gpt,gpt-4.1-mini,1,0.8,7,27
1,gpt,gpt-4.1-mini,1,0.8,8,27
1,gpt,gpt-4.1-mini,1,0.8,9,27
1,gpt,gpt-4.1-mini,1,1.2,0,27
1,gpt,gpt-4.1-mini,1,1.2,1,27
1,gpt,gpt-4.1-mini,1,1.2,2,27
1,gpt,gpt-4.1-mini,1,1.2,3,27
1,gpt,gpt-4.1-mini,1,1.2,4,27
1,gpt,gpt-4.1-mini,1,1.2,5,27
1,gpt,gpt-4.1-mini,1,1.2,6,27
1,gpt,gpt-4.1-mini,1,1.2,7,27
1,gpt,gpt-4.1-mini,1,1.2,8,27
1,gpt,gpt-4.1-mini,1,1.2,9,27
1,gpt,gpt-4.1-mini,1,1.6,0,27
1,gpt,gpt-4.1-mini,1,1.6,1,27
1,gpt,gpt-4.1-mini,1,1.6,2,27
1,gpt,gpt-4.1-mini,1,1.6,3,27
1,gpt,gpt-4.1-mini,1,1.6,4,27
1,gpt,gpt-4.1-mini,1,1.6,5,27
1,gpt,gpt-4.1-mini,1,1.6,6,27
1,gpt,gpt-4.1-mini,1,1.6,7,27
1,gpt,gpt-4.1-mini,1,1.6,8,27
1,gpt,gpt-4.1-mini,1,1.6,9,27
3,gpt,gpt-4.1-mini,1,0,0,28
3,gpt,gpt-4.1-mini,1,0,1,28
3,gpt,gpt-4.1-mini,1,0,2,28
3,gpt,gpt-4.1-mini,1,0,3,28
3,gpt,gpt-4.1-mini,1,0,4,28
3,gpt,gpt-4.1-mini,1,0,5,28
3,gpt,gpt-4.1-mini,1,0,6,28
3,gpt,gpt-4.1-mini,1,0,7,28
3,gpt,gpt-4.1-mini,1,0,8,28
3,gpt,gpt-4.1-mini,1,0,9,28
3,gpt,gpt-4.1-mini,1,0.4,0,28
3,gpt,gpt-4.1-mini,1,0.4,1,28
3,gpt,gpt-4.1-mini,1,0.4,2,28
3,gpt,gpt-4.1-mini,1,0.4,3,28
3,gpt,gpt-4.1-mini,1,0.4,4,28
3,gpt,gpt-4.1-mini,1,0.4,5,28
3,gpt,gpt-4.1-mini,1,0.4,6,28
3,gpt,gpt-4.1-mini,1,0.4,7,28
3,gpt,gpt-4.1-mini,1,0.4,8,28
3,gpt,gpt-4.1-mini,1,0.4,9,28
3,gpt,gpt-4.1-mini,1,0.8,0,28
3,gpt,gpt-4.1-mini,1,0.8,1,28
3,gpt,gpt-4.1-mini,1,0.8,2,28
3,gpt,gpt-4.1-mini,1,0.8,3,28
3,gpt,gpt-4.1-mini,1,0.8,4,28
3,gpt,gpt-4.1-mini,1,0.8,5,28
3,gpt,gpt-4.1-mini,1,0.8,6,28
3,gpt,gpt-4.1-mini,1,0.8,7,28
3,gpt,gpt-4.1-mini,1,0.8,8,28
3,gpt,gpt-4.1-mini,1,0.8,9,28
3,gpt,gpt-4.1-mini,1,1.2,0,28
3,gpt,gpt-4.1-mini,1,1.2,1,28
3,gpt,gpt-4.1-mini,1,1.2,2,28
3,gpt,gpt-4.1-mini,1,1.2,3,28
3,gpt,gpt-4.1-mini,1,1.2,4,28
1,gpt,gpt-4.1-mini,1,1.2,5,28
3,gpt,gpt-4.1-mini,1,1.2,6,28
3,gpt,gpt-4.1-mini,1,1.2,7,28
3,gpt,gpt-4.1-mini,1,1.2,8,28
3,gpt,gpt-4.1-mini,1,1.2,9,28
3,gpt,gpt-4.1-mini,1,1.6,0,28
3,gpt,gpt-4.1-mini,1,1.6,1,28
3,gpt,gpt-4.1-mini,1,1.6,2,28
3,gpt,gpt-4.1-mini,1,1.6,3,28
3,gpt,gpt-4.1-mini,1,1.6,4,28
3,gpt,gpt-4.1-mini,1,1.6,5,28
1,gpt,gpt-4.1-mini,1,1.6,6,28
3,gpt,gpt-4.1-mini,1,1.6,7,28
3,gpt,gpt-4.1-mini,1,1.6,8,28
1,gpt,gpt-4.1-mini,1,1.6,9,28
1,gpt,gpt-4.1-mini,1,0,0,29
1,gpt,gpt-4.1-mini,1,0,1,29
1,gpt,gpt-4.1-mini,1,0,2,29
1,gpt,gpt-4.1-mini,1,0,3,29
1,gpt,gpt-4.1-mini,1,0,4,29
1,gpt,gpt-4.1-mini,1,0,5,29
1,gpt,gpt-4.1-mini,1,0,6,29
1,gpt,gpt-4.1-mini,1,0,7,29
1,gpt,gpt-4.1-mini,1,0,8,29
1,gpt,gpt-4.1-mini,1,0,9,29
1,gpt,gpt-4.1-mini,1,0.4,0,29
1,gpt,gpt-4.1-mini,1,0.4,1,29
1,gpt,gpt-4.1-mini,1,0.4,2,29
1,gpt,gpt-4.1-mini,1,0.4,3,29
1,gpt,gpt-4.1-mini,1,0.4,4,29
1,gpt,gpt-4.1-mini,1,0.4,5,29
1,gpt,gpt-4.1-mini,1,0.4,6,29
1,gpt,gpt-4.1-mini,1,0.4,7,29
1,gpt,gpt-4.1-mini,1,0.4,8,29
1,gpt,gpt-4.1-mini,1,0.4,9,29
1,gpt,gpt-4.1-mini,1,0.8,0,29
1,gpt,gpt-4.1-mini,1,0.8,1,29
1,gpt,gpt-4.1-mini,1,0.8,2,29
1,gpt,gpt-4.1-mini,1,0.8,3,29
1,gpt,gpt-4.1-mini,1,0.8,4,29
1,gpt,gpt-4.1-mini,1,0.8,5,29
1,gpt,gpt-4.1-mini,1,0.8,6,29
1,gpt,gpt-4.1-mini,1,0.8,7,29
1,gpt,gpt-4.1-mini,1,0.8,8,29
1,gpt,gpt-4.1-mini,1,0.8,9,29
1,gpt,gpt-4.1-mini,1,1.2,0,29
3,gpt,gpt-4.1-mini,1,1.2,1,29
1,gpt,gpt-4.1-mini,1,1.2,2,29
1,gpt,gpt-4.1-mini,1,1.2,3,29
1,gpt,gpt-4.1-mini,1,1.2,4,29
3,gpt,gpt-4.1-mini,1,1.2,5,29
1,gpt,gpt-4.1-mini,1,1.2,6,29
1,gpt,gpt-4.1-mini,1,1.2,7,29
1,gpt,gpt-4.1-mini,1,1.2,8,29
1,gpt,gpt-4.1-mini,1,1.2,9,29
1,gpt,gpt-4.1-mini,1,1.6,0,29
1,gpt,gpt-4.1-mini,1,1.6,1,29
1,gpt,gpt-4.1-mini,1,1.6,2,29
1,gpt,gpt-4.1-mini,1,1.6,3,29
1,gpt,gpt-4.1-mini,1,1.6,4,29
3,gpt,gpt-4.1-mini,1,1.6,5,29
1,gpt,gpt-4.1-mini,1,1.6,6,29
3,gpt,gpt-4.1-mini,1,1.6,7,29
1,gpt,gpt-4.1-mini,1,1.6,8,29
1,gpt,gpt-4.1-mini,1,1.6,9,29
1,gpt,gpt-4.1-mini,1,0,0,30
1,gpt,gpt-4.1-mini,1,0,1,30
1,gpt,gpt-4.1-mini,1,0,2,30
1,gpt,gpt-4.1-mini,1,0,3,30
1,gpt,gpt-4.1-mini,1,0,4,30
1,gpt,gpt-4.1-mini,1,0,5,30
1,gpt,gpt-4.1-mini,1,0,6,30
1,gpt,gpt-4.1-mini,1,0,7,30
1,gpt,gpt-4.1-mini,1,0,8,30
1,gpt,gpt-4.1-mini,1,0,9,30
1,gpt,gpt-4.1-mini,1,0.4,0,30
1,gpt,gpt-4.1-mini,1,0.4,1,30
1,gpt,gpt-4.1-mini,1,0.4,2,30
1,gpt,gpt-4.1-mini,1,0.4,3,30
1,gpt,gpt-4.1-mini,1,0.4,4,30
1,gpt,gpt-4.1-mini,1,0.4,5,30
1,gpt,gpt-4.1-mini,1,0.4,6,30
1,gpt,gpt-4.1-mini,1,0.4,7,30
1,gpt,gpt-4.1-mini,1,0.4,8,30
1,gpt,gpt-4.1-mini,1,0.4,9,30
1,gpt,gpt-4.1-mini,1,0.8,0,30
1,gpt,gpt-4.1-mini,1,0.8,1,30
1,gpt,gpt-4.1-mini,1,0.8,2,30
1,gpt,gpt-4.1-mini,1,0.8,3,30
1,gpt,gpt-4.1-mini,1,0.8,4,30
1,gpt,gpt-4.1-mini,1,0.8,5,30
1,gpt,gpt-4.1-mini,1,0.8,6,30
1,gpt,gpt-4.1-mini,1,0.8,7,30
1,gpt,gpt-4.1-mini,1,0.8,8,30
1,gpt,gpt-4.1-mini,1,0.8,9,30
1,gpt,gpt-4.1-mini,1,1.2,0,30
1,gpt,gpt-4.1-mini,1,1.2,1,30
1,gpt,gpt-4.1-mini,1,1.2,2,30
1,gpt,gpt-4.1-mini,1,1.2,3,30
1,gpt,gpt-4.1-mini,1,1.2,4,30
1,gpt,gpt-4.1-mini,1,1.2,5,30
1,gpt,gpt-4.1-mini,1,1.2,6,30
1,gpt,gpt-4.1-mini,1,1.2,7,30
1,gpt,gpt-4.1-mini,1,1.2,8,30
1,gpt,gpt-4.1-mini,1,1.2,9,30
1,gpt,gpt-4.1-mini,1,1.6,0,30
1,gpt,gpt-4.1-mini,1,1.6,1,30
1,gpt,gpt-4.1-mini,1,1.6,2,30
1,gpt,gpt-4.1-mini,1,1.6,3,30
1,gpt,gpt-4.1-mini,1,1.6,4,30
1,gpt,gpt-4.1-mini,1,1.6,5,30
1,gpt,gpt-4.1-mini,1,1.6,6,30
1,gpt,gpt-4.1-mini,1,1.6,7,30
1,gpt,gpt-4.1-mini,1,1.6,8,30
1,gpt,gpt-4.1-mini,1,1.6,9,30
